order_item_id,order_id,menu_id,quantity,unit_price,subtotal
OI00581,ORD00395,M034,1,17.18,17.18
OI00582,ORD00396,M014,2,5.03,10.06
OI00583,ORD00396,M030,3,20.38,61.14
OI00584,ORD00397,M024,3,20.8,62.4
OI00585,ORD00398,M029,1,21.76,21.76
OI00586,ORD00399,M040,1,15.26,15.26
OI00587,ORD00400,M013,1,9.9,9.9
OI00588,ORD00400,M010,2,8.19,16.38
OI00589,ORD00401,M004,1,7.15,7.15
OI00590,ORD00401,M036,1,21.19,21.19
OI00591,ORD00402,M007,2,15.72,31.44
OI00592,ORD00403,M044,1,22.8,22.8
OI00593,ORD00403,M008,1,11.64,11.64
OI00594,ORD00404,M047,3,12.49,37.47
OI00595,ORD00404,M013,3,9.9,29.7
OI00596,ORD00405,M019,1,11.31,11.31
OI00597,ORD00406,M035,2,15.54,31.08
OI00598,ORD00407,M003,3,13.14,39.42
OI00599,ORD00408,M011,2,11.74,23.48
OI00600,ORD00409,M029,3,21.76,65.28
OI00601,ORD00410,M029,3,21.76,65.28
OI00602,ORD00410,M035,1,15.54,15.54
OI00603,ORD00411,M023,3,7.84,23.52
OI00604,ORD00411,M002,2,6.74,13.48
OI00605,ORD00412,M040,3,15.26,45.78
OI00606,ORD00413,M008,3,11.64,34.92
OI00607,ORD00413,M046,3,18.37,55.11
OI00608,ORD00414,M006,2,5.76,11.52
OI00609,ORD00415,M028,2,10.31,20.62
OI00610,ORD00415,M014,1,5.03,5.03
OI00611,ORD00416,M007,1,15.72,15.72
OI00612,ORD00416,M019,1,11.31,11.31
OI00613,ORD00417,M014,2,5.03,10.06
OI00614,ORD00417,M020,1,13.97,13.97
OI00615,ORD00418,M017,2,16.95,33.9
OI00616,ORD00418,M035,1,15.54,15.54
OI00617,ORD00419,M049,1,20.08,20.08
OI00618,ORD00419,M020,3,13.97,41.91
OI00619,ORD00420,M010,1,8.19,8.19
OI00620,ORD00420,M030,3,20.38,61.14
OI00621,ORD00421,M041,3,18.7,56.1
OI00622,ORD00421,M024,3,20.8,62.4
OI00623,ORD00422,M047,3,12.49,37.47
OI00624,ORD00422,M037,1,11.31,11.31
OI00625,ORD00423,M047,1,12.49,12.49
OI00626,ORD00423,M029,1,21.76,21.76
OI00627,ORD00424,M049,1,20.08,20.08
OI00628,ORD00424,M009,3,22.04,66.12
OI00629,ORD00425,M010,3,8.19,24.57
OI00630,ORD00425,M008,3,11.64,34.92
OI00631,ORD00426,M034,3,17.18,51.54
OI00632,ORD00426,M044,2,22.8,45.6
OI00633,ORD00427,M001,2,6.05,12.1
OI00634,ORD00428,M039,3,20.39,61.17
OI00635,ORD00428,M030,1,20.38,20.38
OI00636,ORD00429,M032,2,21.03,42.06
OI00637,ORD00430,M028,3,10.31,30.93
OI00638,ORD00431,M046,3,18.37,55.11
OI00639,ORD00431,M030,2,20.38,40.76
OI00640,ORD00432,M020,3,13.97,41.91
OI00641,ORD00432,M039,3,20.39,61.17
OI00642,ORD00433,M007,3,15.72,47.16
OI00643,ORD00434,M048,3,5.64,16.92
OI00644,ORD00434,M021,2,23.11,46.22
OI00645,ORD00435,M002,2,6.74,13.48
OI00646,ORD00435,M012,2,11.68,23.36
OI00647,ORD00436,M039,2,20.39,40.78
OI00648,ORD00437,M013,3,9.9,29.7
OI00649,ORD00438,M025,1,5.42,5.42
OI00650,ORD00438,M035,3,15.54,46.62
OI00651,ORD00439,M049,1,20.08,20.08
OI00652,ORD00440,M029,3,21.76,65.28
OI00653,ORD00440,M032,2,21.03,42.06
OI00654,ORD00441,M004,2,7.15,14.3
OI00655,ORD00442,M021,2,23.11,46.22
OI00656,ORD00443,M042,2,17.77,35.54
OI00657,ORD00443,M001,3,6.05,18.15
OI00658,ORD00444,M003,2,13.14,26.28
OI00659,ORD00445,M028,1,10.31,10.31
OI00660,ORD00445,M015,3,13.73,41.19
OI00661,ORD00446,M037,3,11.31,33.93
OI00662,ORD00446,M037,2,11.31,22.62
OI00663,ORD00447,M049,3,20.08,60.24
OI00664,ORD00448,M036,1,21.19,21.19
OI00665,ORD00449,M047,1,12.49,12.49
OI00666,ORD00450,M018,3,6.4,19.2
OI00667,ORD00450,M045,1,14.72,14.72
OI00668,ORD00451,M010,2,8.19,16.38
OI00669,ORD00452,M047,1,12.49,12.49
OI00670,ORD00453,M038,3,12.96,38.88
OI00671,ORD00453,M006,3,5.76,17.28
OI00672,ORD00454,M027,3,16.47,49.41
OI00673,ORD00454,M005,1,23.02,23.02
OI00674,ORD00455,M044,1,22.8,22.8
OI00675,ORD00456,M009,2,22.04,44.08
OI00676,ORD00457,M046,1,18.37,18.37
OI00677,ORD00458,M008,1,11.64,11.64
OI00678,ORD00459,M035,3,15.54,46.62
OI00679,ORD00460,M041,3,18.7,56.1
OI00680,ORD00461,M009,1,22.04,22.04
OI00681,ORD00461,M008,3,11.64,34.92
OI00682,ORD00462,M028,2,10.31,20.62
OI00683,ORD00463,M007,3,15.72,47.16
OI00684,ORD00463,M014,1,5.03,5.03
OI00685,ORD00464,M036,3,21.19,63.57
OI00686,ORD00464,M028,1,10.31,10.31
OI00687,ORD00465,M025,2,5.42,10.84
OI00688,ORD00466,M010,1,8.19,8.19
OI00689,ORD00467,M007,3,15.72,47.16
OI00690,ORD00468,M028,2,10.31,20.62
OI00691,ORD00469,M045,2,14.72,29.44
OI00692,ORD00469,M036,1,21.19,21.19
OI00693,ORD00470,M018,3,6.4,19.2
OI00694,ORD00470,M007,1,15.72,15.72
OI00695,ORD00471,M037,1,11.31,11.31
OI00696,ORD00471,M010,3,8.19,24.57
OI00697,ORD00472,M020,1,13.97,13.97
OI00698,ORD00472,M034,1,17.18,17.18
OI00699,ORD00473,M046,3,18.37,55.11
OI00700,ORD00473,M035,2,15.54,31.08
OI00701,ORD00474,M027,3,16.47,49.41
OI00702,ORD00474,M022,3,6.86,20.58
OI00703,ORD00475,M033,3,9.14,27.42
OI00704,ORD00476,M006,1,5.76,5.76
OI00705,ORD00477,M002,2,6.74,13.48
OI00706,ORD00477,M041,2,18.7,37.4
OI00707,ORD00478,M013,2,9.9,19.8
OI00708,ORD00479,M028,3,10.31,30.93
OI00709,ORD00479,M031,2,11.87,23.74
OI00710,ORD00480,M026,2,23.22,46.44
OI00711,ORD00480,M024,3,20.8,62.4
OI00712,ORD00481,M034,2,17.18,34.36
OI00713,ORD00481,M024,2,20.8,41.6
OI00714,ORD00482,M002,1,6.74,6.74
OI00715,ORD00483,M035,3,15.54,46.62
OI00716,ORD00484,M028,3,10.31,30.93
OI00717,ORD00485,M029,3,21.76,65.28
OI00718,ORD00486,M049,2,20.08,40.16
OI00719,ORD00486,M003,2,13.14,26.28
OI00720,ORD00487,M017,3,16.95,50.85
OI00721,ORD00488,M021,2,23.11,46.22
OI00722,ORD00488,M023,2,7.84,15.68
OI00723,ORD00489,M006,3,5.76,17.28
OI00724,ORD00490,M013,1,9.9,9.9
OI00725,ORD00491,M004,1,7.15,7.15
OI00726,ORD00491,M045,1,14.72,14.72
OI00727,ORD00492,M029,3,21.76,65.28
OI00728,ORD00493,M003,3,13.14,39.42
OI00729,ORD00494,M022,2,6.86,13.72
OI00730,ORD00494,M037,1,11.31,11.31
OI00731,ORD00495,M022,3,6.86,20.58
OI00732,ORD00495,M043,2,18.33,36.66
OI00733,ORD00496,M047,3,12.49,37.47
OI00734,ORD00496,M041,3,18.7,56.1
OI00735,ORD00497,M036,2,21.19,42.38
OI00736,ORD00497,M031,1,11.87,11.87
OI00737,ORD00498,M007,3,15.72,47.16
OI00738,ORD00498,M025,1,5.42,5.42
OI00739,ORD00499,M009,3,22.04,66.12
OI00740,ORD00500,M012,3,11.68,35.04
OI00741,ORD00501,M035,2,15.54,31.08
OI00742,ORD00501,M025,3,5.42,16.26
OI00743,ORD00502,M048,2,5.64,11.28
OI00744,ORD00502,M039,1,20.39,20.39
OI00745,ORD00503,M046,3,18.37,55.11
OI00746,ORD00504,M016,2,6.75,13.5
OI00747,ORD00504,M028,1,10.31,10.31
OI00748,ORD00505,M030,3,20.38,61.14
OI00749,ORD00506,M018,2,6.4,12.8
OI00750,ORD00506,M025,1,5.42,5.42
OI00751,ORD00507,M018,3,6.4,19.2
OI00752,ORD00507,M037,3,11.31,33.93
OI00753,ORD00508,M046,2,18.37,36.74
OI00754,ORD00509,M029,2,21.76,43.52
OI00755,ORD00510,M001,3,6.05,18.15
OI00756,ORD00511,M021,2,23.11,46.22
OI00757,ORD00511,M018,2,6.4,12.8
OI00758,ORD00512,M012,1,11.68,11.68
OI00759,ORD00513,M034,1,17.18,17.18
OI00760,ORD00514,M047,2,12.49,24.98
OI00761,ORD00514,M010,3,8.19,24.57
OI00762,ORD00515,M024,1,20.8,20.8
OI00763,ORD00516,M033,2,9.14,18.28
OI00764,ORD00517,M005,2,23.02,46.04
OI00765,ORD00517,M045,1,14.72,14.72
OI00766,ORD00518,M025,3,5.42,16.26
OI00767,ORD00519,M015,2,13.73,27.46
OI00768,ORD00520,M046,1,18.37,18.37
OI00769,ORD00520,M040,3,15.26,45.78
OI00770,ORD00521,M036,2,21.19,42.38
OI00771,ORD00521,M012,1,11.68,11.68
OI00772,ORD00522,M030,1,20.38,20.38
OI00773,ORD00523,M013,3,9.9,29.7
OI00774,ORD00523,M039,3,20.39,61.17
OI00775,ORD00524,M007,2,15.72,31.44
OI00776,ORD00524,M022,1,6.86,6.86
OI00777,ORD00525,M016,2,6.75,13.5
OI00778,ORD00526,M005,2,23.02,46.04
OI00779,ORD00526,M008,2,11.64,23.28
OI00780,ORD00527,M015,3,13.73,41.19
OI00781,ORD00527,M004,1,7.15,7.15
OI00782,ORD00528,M015,2,13.73,27.46
OI00783,ORD00529,M018,2,6.4,12.8
OI00784,ORD00529,M044,3,22.8,68.4
OI00785,ORD00530,M006,3,5.76,17.28
OI00786,ORD00531,M032,2,21.03,42.06
OI00787,ORD00531,M023,3,7.84,23.52
OI00788,ORD00532,M015,2,13.73,27.46
OI00789,ORD00532,M027,3,16.47,49.41
OI00790,ORD00533,M017,1,16.95,16.95
OI00791,ORD00534,M002,2,6.74,13.48
OI00792,ORD00535,M037,1,11.31,11.31
OI00793,ORD00536,M001,2,6.05,12.1
OI00794,ORD00537,M010,1,8.19,8.19
OI00795,ORD00537,M049,3,20.08,60.24
OI00796,ORD00538,M035,1,15.54,15.54
OI00797,ORD00538,M044,1,22.8,22.8
OI00798,ORD00539,M031,3,11.87,35.61
OI00799,ORD00540,M008,2,11.64,23.28
OI00800,ORD00540,M026,3,23.22,69.66
OI00801,ORD00541,M038,2,12.96,25.92
OI00802,ORD00542,M018,2,6.4,12.8
OI00803,ORD00543,M032,1,21.03,21.03
OI00804,ORD00544,M004,3,7.15,21.45
OI00805,ORD00545,M048,2,5.64,11.28
OI00806,ORD00545,M006,3,5.76,17.28
OI00807,ORD00546,M018,1,6.4,6.4
OI00808,ORD00546,M045,1,14.72,14.72
OI00809,ORD00547,M017,2,16.95,33.9
OI00810,ORD00547,M026,1,23.22,23.22
OI00811,ORD00548,M024,3,20.8,62.4
OI00812,ORD00549,M032,1,21.03,21.03
OI00813,ORD00549,M040,3,15.26,45.78
OI00814,ORD00550,M045,1,14.72,14.72
OI00815,ORD00551,M005,3,23.02,69.06
OI00816,ORD00552,M014,2,5.03,10.06
OI00817,ORD00552,M015,1,13.73,13.73
OI00818,ORD00553,M011,2,11.74,23.48
OI00819,ORD00554,M016,3,6.75,20.25
OI00820,ORD00555,M040,1,15.26,15.26
OI00821,ORD00556,M013,2,9.9,19.8
OI00822,ORD00556,M038,3,12.96,38.88
OI00823,ORD00557,M047,2,12.49,24.98
OI00824,ORD00558,M015,3,13.73,41.19
OI00825,ORD00559,M023,1,7.84,7.84
OI00826,ORD00560,M041,2,18.7,37.4
OI00827,ORD00560,M002,2,6.74,13.48
OI00828,ORD00561,M005,2,23.02,46.04
OI00829,ORD00562,M041,1,18.7,18.7
OI00830,ORD00562,M037,2,11.31,22.62
OI00831,ORD00563,M050,3,8.63,25.89
OI00832,ORD00563,M012,3,11.68,35.04
OI00833,ORD00564,M024,2,20.8,41.6
OI00834,ORD00564,M019,1,11.31,11.31
OI00835,ORD00565,M011,1,11.74,11.74
OI00836,ORD00565,M005,3,23.02,69.06
OI00837,ORD00566,M035,2,15.54,31.08
OI00838,ORD00567,M046,3,18.37,55.11
OI00839,ORD00568,M050,2,8.63,17.26
OI00840,ORD00569,M008,3,11.64,34.92
OI00841,ORD00569,M026,3,23.22,69.66
OI00842,ORD00570,M023,1,7.84,7.84
OI00843,ORD00571,M041,1,18.7,18.7
OI00844,ORD00572,M014,3,5.03,15.09
OI00845,ORD00572,M022,2,6.86,13.72
OI00846,ORD00573,M049,3,20.08,60.24
OI00847,ORD00573,M023,2,7.84,15.68
OI00848,ORD00574,M017,2,16.95,33.9
OI00849,ORD00574,M043,2,18.33,36.66
OI00850,ORD00575,M038,1,12.96,12.96
OI00851,ORD00575,M025,2,5.42,10.84
OI00852,ORD00576,M004,2,7.15,14.3
OI00853,ORD00577,M015,2,13.73,27.46
OI00854,ORD00577,M035,3,15.54,46.62
OI00855,ORD00578,M046,3,18.37,55.11
OI00856,ORD00579,M036,3,21.19,63.57
OI00857,ORD00579,M029,1,21.76,21.76
OI00858,ORD00580,M047,2,12.49,24.98
OI00859,ORD00581,M010,1,8.19,8.19
OI00860,ORD00581,M019,2,11.31,22.62
OI00861,ORD00582,M045,1,14.72,14.72
OI00862,ORD00582,M010,3,8.19,24.57
OI00863,ORD00583,M044,3,22.8,68.4
OI00864,ORD00583,M016,2,6.75,13.5
OI00865,ORD00584,M040,3,15.26,45.78
OI00866,ORD00584,M018,3,6.4,19.2
OI00867,ORD00585,M048,3,5.64,16.92
OI00868,ORD00586,M019,1,11.31,11.31
OI00869,ORD00587,M013,1,9.9,9.9
OI00870,ORD00588,M003,2,13.14,26.28
OI00871,ORD00588,M037,2,11.31,22.62
OI00872,ORD00589,M013,1,9.9,9.9
OI00873,ORD00589,M050,2,8.63,17.26
OI00874,ORD00590,M032,3,21.03,63.09
OI00875,ORD00591,M017,3,16.95,50.85
OI00876,ORD00591,M047,1,12.49,12.49
OI00877,ORD00592,M036,1,21.19,21.19
OI00878,ORD00592,M048,1,5.64,5.64
OI00879,ORD00593,M011,1,11.74,11.74
OI00880,ORD00594,M003,1,13.14,13.14
OI00881,ORD00594,M001,2,6.05,12.1
OI00882,ORD00595,M008,1,11.64,11.64
OI00883,ORD00595,M008,3,11.64,34.92
OI00884,ORD00596,M005,2,23.02,46.04
OI00885,ORD00597,M030,2,20.38,40.76
OI00886,ORD00597,M049,2,20.08,40.16
OI00887,ORD00598,M024,3,20.8,62.4
OI00888,ORD00598,M025,2,5.42,10.84
OI00889,ORD00599,M008,1,11.64,11.64
OI00890,ORD00600,M003,3,13.14,39.42
OI00891,ORD00600,M041,2,18.7,37.4
OI00892,ORD00601,M023,3,7.84,23.52
OI00893,ORD00601,M018,3,6.4,19.2
OI00894,ORD00602,M041,3,18.7,56.1
OI00895,ORD00602,M015,3,13.73,41.19
OI00896,ORD00603,M011,2,11.74,23.48
OI00897,ORD00604,M049,2,20.08,40.16
OI00898,ORD00604,M045,2,14.72,29.44
OI00899,ORD00605,M035,3,15.54,46.62
OI00900,ORD00606,M039,1,20.39,20.39
OI00901,ORD00607,M018,3,6.4,19.2
OI00902,ORD00608,M009,1,22.04,22.04
OI00903,ORD00609,M031,2,11.87,23.74
OI00904,ORD00610,M020,3,13.97,41.91
OI00905,ORD00610,M004,2,7.15,14.3
OI00906,ORD00611,M037,2,11.31,22.62
OI00907,ORD00612,M021,3,23.11,69.33
OI00908,ORD00612,M018,3,6.4,19.2
OI00909,ORD00613,M012,3,11.68,35.04
OI00910,ORD00614,M029,1,21.76,21.76
OI00911,ORD00615,M011,2,11.74,23.48
OI00912,ORD00616,M046,3,18.37,55.11
OI00913,ORD00617,M044,3,22.8,68.4
OI00914,ORD00617,M008,2,11.64,23.28
OI00915,ORD00618,M047,3,12.49,37.47
OI00916,ORD00618,M042,2,17.77,35.54
OI00917,ORD00619,M046,2,18.37,36.74
OI00918,ORD00620,M014,3,5.03,15.09
OI00919,ORD00620,M035,2,15.54,31.08
OI00920,ORD00621,M018,2,6.4,12.8
OI00921,ORD00622,M022,3,6.86,20.58
OI00922,ORD00622,M038,3,12.96,38.88
OI00923,ORD00623,M036,2,21.19,42.38
OI00924,ORD00624,M037,2,11.31,22.62
OI00925,ORD00625,M025,1,5.42,5.42
OI00926,ORD00625,M024,3,20.8,62.4
OI00927,ORD00626,M038,2,12.96,25.92
OI00928,ORD00626,M042,1,17.77,17.77
OI00929,ORD00627,M007,3,15.72,47.16
OI00930,ORD00628,M039,2,20.39,40.78
OI00931,ORD00629,M043,1,18.33,18.33
OI00932,ORD00630,M049,1,20.08,20.08
OI00933,ORD00631,M017,2,16.95,33.9
OI00934,ORD00631,M009,3,22.04,66.12
OI00935,ORD00632,M046,2,18.37,36.74
OI00936,ORD00633,M036,1,21.19,21.19
OI00937,ORD00633,M012,1,11.68,11.68
OI00938,ORD00634,M045,1,14.72,14.72
OI00939,ORD00634,M040,1,15.26,15.26
OI00940,ORD00635,M049,3,20.08,60.24
OI00941,ORD00635,M050,3,8.63,25.89
OI00942,ORD00636,M010,1,8.19,8.19
OI00943,ORD00637,M015,2,13.73,27.46
OI00944,ORD00637,M039,3,20.39,61.17
OI00945,ORD00638,M001,2,6.05,12.1
OI00946,ORD00638,M030,2,20.38,40.76
OI00947,ORD00639,M036,2,21.19,42.38
OI00948,ORD00639,M001,1,6.05,6.05
OI00949,ORD00640,M011,1,11.74,11.74
OI00950,ORD00640,M039,2,20.39,40.78
OI00951,ORD00641,M038,1,12.96,12.96
OI00952,ORD00641,M002,1,6.74,6.74
OI00953,ORD00642,M035,2,15.54,31.08
OI00954,ORD00642,M031,2,11.87,23.74
OI00955,ORD00643,M044,1,22.8,22.8
OI00956,ORD00643,M040,3,15.26,45.78
OI00957,ORD00644,M039,1,20.39,20.39
OI00958,ORD00644,M030,1,20.38,20.38
OI00959,ORD00645,M015,1,13.73,13.73
OI00960,ORD00646,M040,2,15.26,30.52
OI00961,ORD00647,M015,1,13.73,13.73
OI00962,ORD00648,M038,1,12.96,12.96
OI00963,ORD00648,M013,3,9.9,29.7
OI00964,ORD00649,M029,3,21.76,65.28
OI00965,ORD00650,M023,1,7.84,7.84
OI00966,ORD00651,M023,3,7.84,23.52
OI00967,ORD00652,M023,2,7.84,15.68
OI00968,ORD00652,M016,1,6.75,6.75
OI00969,ORD00653,M005,3,23.02,69.06
OI00970,ORD00653,M027,2,16.47,32.94
OI00971,ORD00654,M025,3,5.42,16.26
OI00972,ORD00655,M013,3,9.9,29.7
OI00973,ORD00655,M023,1,7.84,7.84
OI00974,ORD00656,M039,1,20.39,20.39
OI00975,ORD00656,M013,3,9.9,29.7
OI00976,ORD00657,M010,3,8.19,24.57
OI00977,ORD00657,M005,1,23.02,23.02
OI00978,ORD00658,M020,3,13.97,41.91
OI00979,ORD00659,M002,2,6.74,13.48
OI00980,ORD00659,M046,2,18.37,36.74
OI00981,ORD00660,M011,3,11.74,35.22
OI00982,ORD00661,M018,3,6.4,19.2
OI00983,ORD00662,M032,3,21.03,63.09
OI00984,ORD00662,M032,3,21.03,63.09
OI00985,ORD00663,M012,3,11.68,35.04
OI00986,ORD00663,M038,2,12.96,25.92
OI00987,ORD00664,M025,2,5.42,10.84
OI00988,ORD00665,M035,2,15.54,31.08
OI00989,ORD00666,M032,1,21.03,21.03
OI00990,ORD00667,M020,2,13.97,27.94
OI00991,ORD00668,M044,3,22.8,68.4
OI00992,ORD00669,M009,3,22.04,66.12
OI00993,ORD00670,M042,3,17.77,53.31
OI00994,ORD00671,M043,3,18.33,54.99
OI00995,ORD00672,M036,1,21.19,21.19
OI00996,ORD00673,M004,3,7.15,21.45
OI00997,ORD00673,M025,3,5.42,16.26
OI00998,ORD00674,M002,2,6.74,13.48
OI00999,ORD00675,M048,2,5.64,11.28
OI01000,ORD00675,M045,1,14.72,14.72
OI01001,ORD00676,M002,1,6.74,6.74
OI01002,ORD00676,M022,3,6.86,20.58
OI01003,ORD00677,M032,1,21.03,21.03
OI01004,ORD00677,M046,2,18.37,36.74
OI01005,ORD00678,M050,2,8.63,17.26
OI01006,ORD00678,M033,1,9.14,9.14
OI01007,ORD00679,M019,2,11.31,22.62
OI01008,ORD00679,M031,3,11.87,35.61
OI01009,ORD00680,M028,1,10.31,10.31
OI01010,ORD00680,M033,2,9.14,18.28
OI01011,ORD00681,M007,2,15.72,31.44
OI01012,ORD00681,M033,1,9.14,9.14
OI01013,ORD00682,M039,1,20.39,20.39
OI01014,ORD00683,M011,1,11.74,11.74
OI01015,ORD00683,M050,3,8.63,25.89
OI01016,ORD00684,M027,3,16.47,49.41
OI01017,ORD00684,M040,3,15.26,45.78
OI01018,ORD00685,M005,2,23.02,46.04
OI01019,ORD00685,M041,1,18.7,18.7
OI01020,ORD00686,M015,2,13.73,27.46
OI01021,ORD00687,M034,3,17.18,51.54
OI01022,ORD00688,M007,1,15.72,15.72
OI01023,ORD00688,M002,3,6.74,20.22
OI01024,ORD00689,M018,3,6.4,19.2
OI01025,ORD00689,M015,3,13.73,41.19
OI01026,ORD00690,M003,2,13.14,26.28
OI01027,ORD00690,M020,1,13.97,13.97
OI01028,ORD00691,M012,2,11.68,23.36
OI01029,ORD00691,M003,3,13.14,39.42
OI01030,ORD00692,M008,2,11.64,23.28
OI01031,ORD00692,M023,1,7.84,7.84
OI01032,ORD00693,M001,3,6.05,18.15
OI01033,ORD00694,M026,2,23.22,46.44
OI01034,ORD00694,M014,2,5.03,10.06
OI01035,ORD00695,M041,1,18.7,18.7
OI01036,ORD00695,M007,3,15.72,47.16
OI01037,ORD00696,M009,1,22.04,22.04
OI01038,ORD00697,M011,2,11.74,23.48
OI01039,ORD00698,M041,1,18.7,18.7
OI01040,ORD00699,M050,1,8.63,8.63
OI01041,ORD00699,M050,3,8.63,25.89
OI01042,ORD00700,M003,3,13.14,39.42
OI01043,ORD00701,M032,2,21.03,42.06
OI01044,ORD00702,M049,1,20.08,20.08
OI01045,ORD00703,M003,3,13.14,39.42
OI01046,ORD00703,M030,3,20.38,61.14
OI01047,ORD00704,M023,3,7.84,23.52
OI01048,ORD00704,M017,3,16.95,50.85
OI01049,ORD00705,M042,3,17.77,53.31
OI01050,ORD00706,M016,2,6.75,13.5
OI01051,ORD00707,M029,1,21.76,21.76
OI01052,ORD00707,M043,3,18.33,54.99
OI01053,ORD00708,M026,2,23.22,46.44
OI01054,ORD00708,M033,3,9.14,27.42
OI01055,ORD00709,M040,2,15.26,30.52
OI01056,ORD00709,M002,2,6.74,13.48
OI01057,ORD00710,M019,2,11.31,22.62
OI01058,ORD00710,M033,1,9.14,9.14
OI01059,ORD00711,M037,1,11.31,11.31
OI01060,ORD00712,M019,1,11.31,11.31
OI01061,ORD00713,M010,3,8.19,24.57
OI01062,ORD00714,M012,2,11.68,23.36
OI01063,ORD00714,M001,1,6.05,6.05
OI01064,ORD00715,M023,3,7.84,23.52
OI01065,ORD00715,M037,1,11.31,11.31
OI01066,ORD00716,M032,1,21.03,21.03
OI01067,ORD00716,M017,1,16.95,16.95
OI01068,ORD00717,M007,2,15.72,31.44
OI01069,ORD00717,M045,1,14.72,14.72
OI01070,ORD00718,M032,3,21.03,63.09
OI01071,ORD00718,M011,3,11.74,35.22
OI01072,ORD00719,M037,3,11.31,33.93
OI01073,ORD00719,M012,1,11.68,11.68
OI01074,ORD00720,M016,1,6.75,6.75
OI01075,ORD00720,M007,1,15.72,15.72
OI01076,ORD00721,M037,2,11.31,22.62
OI01077,ORD00722,M029,2,21.76,43.52
OI01078,ORD00723,M001,1,6.05,6.05
OI01079,ORD00724,M039,3,20.39,61.17
OI01080,ORD00724,M011,2,11.74,23.48
OI01081,ORD00725,M002,3,6.74,20.22
OI01082,ORD00725,M007,1,15.72,15.72
OI01083,ORD00726,M039,2,20.39,40.78
OI01084,ORD00727,M014,1,5.03,5.03
OI01085,ORD00728,M031,1,11.87,11.87
OI01086,ORD00729,M047,2,12.49,24.98
OI01087,ORD00729,M042,2,17.77,35.54
OI01088,ORD00730,M005,1,23.02,23.02
OI01089,ORD00730,M025,2,5.42,10.84
OI01090,ORD00731,M036,2,21.19,42.38
OI01091,ORD00732,M024,1,20.8,20.8
OI01092,ORD00733,M048,1,5.64,5.64
OI01093,ORD00734,M039,2,20.39,40.78
OI01094,ORD00734,M039,1,20.39,20.39
OI01095,ORD00735,M038,3,12.96,38.88
OI01096,ORD00736,M035,1,15.54,15.54
OI01097,ORD00736,M026,2,23.22,46.44
OI01098,ORD00737,M023,2,7.84,15.68
OI01099,ORD00737,M040,1,15.26,15.26
OI01100,ORD00738,M009,3,22.04,66.12
OI01101,ORD00738,M049,1,20.08,20.08
OI01102,ORD00739,M040,1,15.26,15.26
OI01103,ORD00740,M050,3,8.63,25.89
OI01104,ORD00741,M002,1,6.74,6.74
OI01105,ORD00741,M049,1,20.08,20.08
OI01106,ORD00742,M035,1,15.54,15.54
OI01107,ORD00743,M010,2,8.19,16.38
OI01108,ORD00744,M030,1,20.38,20.38
OI01109,ORD00744,M008,1,11.64,11.64
OI01110,ORD00745,M025,1,5.42,5.42
OI01111,ORD00746,M050,1,8.63,8.63
OI01112,ORD00746,M046,3,18.37,55.11
OI01113,ORD00747,M022,3,6.86,20.58
OI01114,ORD00748,M012,1,11.68,11.68
OI01115,ORD00748,M028,2,10.31,20.62
OI01116,ORD00749,M032,1,21.03,21.03
OI01117,ORD00750,M049,2,20.08,40.16
OI01118,ORD00751,M026,2,23.22,46.44
OI01119,ORD00751,M040,3,15.26,45.78
OI01120,ORD00752,M020,1,13.97,13.97
OI01121,ORD00753,M048,1,5.64,5.64
OI01122,ORD00753,M010,3,8.19,24.57
OI01123,ORD00754,M017,1,16.95,16.95
OI01124,ORD00754,M022,1,6.86,6.86
OI01125,ORD00755,M024,1,20.8,20.8
OI01126,ORD00756,M050,3,8.63,25.89
OI01127,ORD00757,M032,1,21.03,21.03
OI01128,ORD00757,M005,3,23.02,69.06
OI01129,ORD00758,M016,3,6.75,20.25
OI01130,ORD00759,M014,2,5.03,10.06
OI01131,ORD00759,M044,3,22.8,68.4
OI01132,ORD00760,M049,3,20.08,60.24
OI01133,ORD00760,M041,2,18.7,37.4
OI01134,ORD00761,M032,3,21.03,63.09
OI01135,ORD00762,M042,3,17.77,53.31
OI01136,ORD00762,M016,3,6.75,20.25
OI01137,ORD00763,M022,2,6.86,13.72
OI01138,ORD00763,M038,3,12.96,38.88
OI01139,ORD00764,M001,2,6.05,12.1
OI01140,ORD00764,M030,3,20.38,61.14
OI01141,ORD00765,M046,1,18.37,18.37
OI01142,ORD00766,M040,3,15.26,45.78
OI01143,ORD00767,M045,3,14.72,44.16
OI01144,ORD00767,M019,1,11.31,11.31
OI01145,ORD00768,M004,2,7.15,14.3
OI01146,ORD00769,M020,3,13.97,41.91
OI01147,ORD00769,M001,2,6.05,12.1
OI01148,ORD00770,M049,2,20.08,40.16
OI01149,ORD00770,M014,1,5.03,5.03
OI01150,ORD00771,M045,1,14.72,14.72
OI01151,ORD00771,M031,3,11.87,35.61
OI01152,ORD00772,M035,1,15.54,15.54
OI01153,ORD00772,M029,1,21.76,21.76
OI01154,ORD00773,M041,2,18.7,37.4
OI01155,ORD00774,M018,2,6.4,12.8
OI01156,ORD00774,M013,3,9.9,29.7
OI01157,ORD00775,M016,2,6.75,13.5
OI01158,ORD00775,M013,1,9.9,9.9
OI01159,ORD00776,M006,2,5.76,11.52
OI01160,ORD00777,M001,1,6.05,6.05
OI01161,ORD00778,M010,3,8.19,24.57
OI01162,ORD00779,M041,1,18.7,18.7
