order_id,branch_id,order_date,total_amount,status
ORD02399,BR001,2025-02-15,30.2,Completed
ORD04186,BR004,2025-02-15,8.19,Completed
ORD04826,BR004,2025-02-15,31.08,Completed
ORD04867,BR004,2025-02-15,43.41,Completed
ORD05922,BR001,2025-02-15,6.4,Completed
ORD06023,BR002,2025-02-15,58.27,Completed
ORD06996,BR004,2025-02-15,23.28,Completed
ORD02161,BR002,2025-02-16,31.44,Completed
ORD02790,BR002,2025-02-16,35.22,Completed
ORD02914,BR002,2025-02-16,20.25,Completed
ORD03219,BR001,2025-02-16,60.49,Completed
ORD03953,BR002,2025-02-16,42.26,Completed
ORD04061,BR003,2025-02-16,55.91,Completed
ORD04175,BR004,2025-02-16,46.72,Completed
ORD04368,BR003,2025-02-16,59.22,Completed
ORD05077,BR003,2025-02-16,69.33,Completed
ORD05199,BR004,2025-02-16,20.8,Completed
ORD05416,BR004,2025-02-16,18.28,Completed
ORD05915,BR003,2025-02-16,11.68,Completed
ORD06571,BR002,2025-02-16,117.24,Completed
ORD00885,BR003,2025-02-17,27.46,Completed
ORD01530,BR004,2025-02-17,41.19,Completed
ORD01695,BR003,2025-02-17,18.28,Completed
ORD01739,BR003,2025-02-17,80.73,Completed
ORD02025,BR003,2025-02-17,65.13,Completed
ORD02106,BR002,2025-02-17,60.59,Completed
ORD02199,BR001,2025-02-17,24.57,Completed
ORD02446,BR004,2025-02-17,41.91,Completed
ORD02566,BR004,2025-02-17,38.88,Completed
ORD03393,BR001,2025-02-17,15.68,Completed
ORD04232,BR002,2025-02-17,96.3,Completed
ORD04606,BR001,2025-02-17,43.42,Completed
ORD04703,BR002,2025-02-17,15.95,Completed
ORD06148,BR003,2025-02-17,69.06,Completed
ORD01501,BR001,2025-02-18,66.12,Completed
ORD02349,BR003,2025-02-18,12.96,Completed
ORD04065,BR004,2025-02-18,58.83,Completed
ORD04121,BR003,2025-02-18,42.38,Completed
ORD04381,BR004,2025-02-18,18.28,Completed
ORD04549,BR002,2025-02-18,29.7,Completed
ORD04618,BR004,2025-02-18,47.16,Completed
ORD04757,BR004,2025-02-18,6.05,Completed
ORD05389,BR002,2025-02-18,23.69,Completed
ORD06285,BR003,2025-02-18,26.28,Completed
ORD06910,BR002,2025-02-18,15.09,Completed
ORD06936,BR004,2025-02-18,69.51,Completed
ORD00792,BR004,2025-02-19,27.46,Completed
ORD00956,BR003,2025-02-19,16.95,Completed
ORD03388,BR004,2025-02-19,18.7,Completed
ORD03450,BR003,2025-02-19,36.74,Completed
ORD04861,BR004,2025-02-19,12.96,Completed
ORD04985,BR004,2025-02-19,55.62,Completed
ORD05174,BR003,2025-02-19,16.95,Completed
ORD05715,BR001,2025-02-19,65.97,Completed
ORD06789,BR001,2025-02-19,91.64,Completed
ORD00890,BR004,2025-02-20,29.5,Completed
ORD02540,BR001,2025-02-20,11.28,Completed
ORD02752,BR001,2025-02-20,47.84,Completed
ORD02862,BR001,2025-02-20,59.44,Completed
ORD03108,BR001,2025-02-20,10.31,Completed
ORD05213,BR003,2025-02-20,38.88,Completed
ORD05335,BR002,2025-02-20,66.64,Completed
ORD05478,BR003,2025-02-20,48.72,Completed
ORD05839,BR001,2025-02-20,59.79,Completed
ORD00264,BR001,2025-02-21,10.06,Completed
ORD00392,BR001,2025-02-21,42.06,Completed
ORD01122,BR003,2025-02-21,9.9,Completed
ORD01255,BR001,2025-02-21,85.63,Completed
ORD02183,BR002,2025-02-21,13.72,Completed
ORD02747,BR001,2025-02-21,7.84,Completed
ORD03289,BR001,2025-02-21,25.92,Completed
ORD03451,BR003,2025-02-21,11.68,Completed
ORD03906,BR003,2025-02-21,31.03,Completed
ORD04208,BR003,2025-02-21,78.57,Completed
ORD04441,BR003,2025-02-21,46.04,Completed
ORD04675,BR001,2025-02-21,12.8,Completed
ORD04790,BR001,2025-02-21,23.48,Completed
ORD04908,BR003,2025-02-21,63.67,Completed
ORD06592,BR004,2025-02-21,28.9,Completed
ORD00304,BR003,2025-02-22,56.68,Completed
ORD00851,BR003,2025-02-22,72.42,Completed
ORD02228,BR003,2025-02-22,36.29,Completed
ORD02534,BR003,2025-02-22,32.94,Completed
ORD02889,BR002,2025-02-22,61.14,Completed
ORD03060,BR004,2025-02-22,24.98,Completed
ORD03794,BR003,2025-02-22,15.09,Completed
ORD04104,BR001,2025-02-22,9.9,Completed
ORD05608,BR001,2025-02-22,42.08,Completed
ORD06532,BR004,2025-02-22,13.97,Completed
ORD06704,BR002,2025-02-22,17.77,Completed
ORD00173,BR001,2025-02-23,46.16,Completed
ORD01800,BR002,2025-02-23,44.08,Completed
ORD02126,BR001,2025-02-23,21.76,Completed
ORD02151,BR001,2025-02-23,68.9,Completed
ORD03093,BR003,2025-02-23,38.77,Completed
ORD03288,BR001,2025-02-23,6.05,Completed
ORD03520,BR003,2025-02-23,55.79,Completed
ORD04138,BR001,2025-02-23,21.19,Completed
ORD05522,BR001,2025-02-23,11.31,Completed
ORD06072,BR002,2025-02-23,13.97,Completed
ORD06342,BR003,2025-02-23,13.97,Completed
ORD06679,BR003,2025-02-23,39.28,Completed
ORD00869,BR003,2025-02-24,50.85,Completed
ORD00904,BR004,2025-02-24,95.28,Completed
ORD01020,BR003,2025-02-24,46.44,Completed
ORD01496,BR004,2025-02-24,21.76,Completed
ORD01543,BR003,2025-02-24,34.91,Completed
ORD01639,BR003,2025-02-24,27.46,Completed
ORD02096,BR002,2025-02-24,35.04,Completed
ORD02949,BR002,2025-02-24,27.66,Completed
ORD03003,BR003,2025-02-24,29.44,Completed
ORD04273,BR001,2025-02-24,66.84,Completed
ORD04526,BR002,2025-02-24,20.74,Completed
ORD04565,BR002,2025-02-24,13.48,Completed
ORD00134,BR001,2025-02-25,23.86,Completed
ORD01626,BR001,2025-02-25,73.3,Completed
ORD02818,BR002,2025-02-25,69.06,Completed
ORD03047,BR002,2025-02-25,132.9,Completed
ORD04269,BR004,2025-02-25,14.72,Completed
ORD04329,BR001,2025-02-25,41.91,Completed
ORD04453,BR002,2025-02-25,19.15,Completed
ORD05243,BR004,2025-02-25,74.58,Completed
ORD05917,BR004,2025-02-25,33.31,Completed
ORD00807,BR002,2025-02-26,36.74,Completed
ORD01242,BR003,2025-02-26,34.01,Completed
ORD01889,BR004,2025-02-26,16.38,Completed
ORD02822,BR002,2025-02-26,41.75,Completed
ORD03163,BR001,2025-02-26,20.62,Completed
ORD05342,BR004,2025-02-26,23.36,Completed
ORD06189,BR002,2025-02-26,10.06,Completed
ORD06219,BR002,2025-02-26,35.52,Completed
ORD06590,BR001,2025-02-26,16.38,Completed
ORD00037,BR001,2025-02-27,62.4,Completed
ORD00129,BR002,2025-02-27,16.26,Completed
ORD00336,BR001,2025-02-27,40.56,Completed
ORD01063,BR001,2025-02-27,51.22,Completed
ORD01662,BR002,2025-02-27,39.69,Completed
ORD01878,BR004,2025-02-27,51.38,Completed
ORD02817,BR002,2025-02-27,36.1,Completed
ORD03898,BR001,2025-02-27,81.9,Completed
ORD03995,BR003,2025-02-27,23.79,Completed
ORD05095,BR001,2025-02-27,81.79,Completed
ORD05237,BR003,2025-02-27,91.68,Completed
ORD05248,BR002,2025-02-27,50.23,Completed
ORD05410,BR003,2025-02-27,13.14,Completed
ORD06737,BR002,2025-02-27,34.33,Completed
ORD06826,BR001,2025-02-27,36.74,Completed
ORD00623,BR002,2025-02-28,42.38,Completed
ORD01408,BR004,2025-02-28,64.93,Completed
ORD01485,BR003,2025-02-28,45.78,Completed
ORD03783,BR003,2025-02-28,45.78,Completed
ORD03832,BR004,2025-02-28,44.16,Completed
ORD03833,BR003,2025-02-28,40.64,Completed
ORD03930,BR003,2025-02-28,82.34,Completed
ORD05595,BR004,2025-02-28,56.1,Completed
ORD05844,BR003,2025-02-28,54.92,Completed
ORD01359,BR002,2025-03-01,26.32,Completed
ORD01580,BR001,2025-03-01,51.64,Completed
ORD02574,BR001,2025-03-01,46.96,Completed
ORD02651,BR003,2025-03-01,23.52,Completed
ORD02972,BR002,2025-03-01,11.31,Completed
ORD03150,BR001,2025-03-01,69.83,Completed
ORD03949,BR003,2025-03-01,30.52,Completed
ORD06016,BR003,2025-03-01,47.53,Completed
ORD06108,BR002,2025-03-01,82.79,Completed
ORD06463,BR004,2025-03-01,33.93,Completed
ORD06648,BR002,2025-03-01,105.22,Completed
ORD00095,BR004,2025-03-02,13.5,Completed
ORD00277,BR001,2025-03-02,23.28,Completed
ORD00363,BR003,2025-03-02,60.45,Completed
ORD00446,BR004,2025-03-02,56.55,Completed
ORD01928,BR003,2025-03-02,5.76,Completed
ORD02546,BR004,2025-03-02,77.3,Completed
ORD03609,BR003,2025-03-02,40.74,Completed
ORD03760,BR001,2025-03-02,15.68,Completed
ORD04358,BR001,2025-03-02,30.95,Completed
ORD04879,BR002,2025-03-02,29.44,Completed
ORD05369,BR001,2025-03-02,27.78,Completed
ORD05813,BR004,2025-03-02,36.76,Completed
ORD06094,BR004,2025-03-02,10.31,Completed
ORD06905,BR002,2025-03-02,33.9,Completed
ORD06917,BR002,2025-03-02,31.6,Completed
ORD06992,BR003,2025-03-02,65.28,Completed
ORD00249,BR002,2025-03-03,66.42,Completed
ORD00383,BR002,2025-03-03,20.39,Completed
ORD01813,BR002,2025-03-03,61.34,Completed
ORD01814,BR004,2025-03-03,53.38,Completed
ORD02490,BR004,2025-03-03,10.84,Completed
ORD03190,BR002,2025-03-03,8.19,Completed
ORD03702,BR001,2025-03-03,20.08,Completed
ORD04676,BR001,2025-03-03,26.93,Completed
ORD04898,BR004,2025-03-03,23.48,Completed
ORD05613,BR003,2025-03-03,48.62,Completed
ORD06773,BR004,2025-03-03,20.22,Completed
ORD00246,BR001,2025-03-04,69.0,Completed
ORD01279,BR002,2025-03-04,37.47,Completed
ORD01627,BR003,2025-03-04,36.98,Completed
ORD01729,BR003,2025-03-04,27.44,Completed
ORD02032,BR003,2025-03-04,48.0,Completed
ORD03125,BR003,2025-03-04,25.65,Completed
ORD04730,BR001,2025-03-04,41.91,Completed
ORD04832,BR001,2025-03-04,11.28,Completed
ORD05694,BR004,2025-03-04,8.63,Completed
ORD00694,BR004,2025-03-05,56.5,Completed
ORD01018,BR001,2025-03-05,23.11,Completed
ORD02628,BR001,2025-03-05,61.35,Completed
ORD02758,BR004,2025-03-05,44.42,Completed
ORD02907,BR003,2025-03-05,13.14,Completed
ORD03233,BR001,2025-03-05,47.59,Completed
ORD03416,BR003,2025-03-05,53.5,Completed
ORD03517,BR004,2025-03-05,21.45,Completed
ORD04085,BR004,2025-03-05,13.73,Completed
ORD04371,BR003,2025-03-05,29.7,Completed
ORD04637,BR001,2025-03-05,75.1,Completed
ORD04912,BR004,2025-03-05,76.52,Completed
ORD05542,BR003,2025-03-05,61.14,Completed
ORD05746,BR002,2025-03-05,29.44,Completed
ORD06901,BR004,2025-03-05,54.91,Completed
ORD00054,BR002,2025-03-06,18.37,Completed
ORD00065,BR004,2025-03-06,61.44,Completed
ORD01130,BR001,2025-03-06,31.44,Completed
ORD03023,BR003,2025-03-06,92.46,Completed
ORD03615,BR004,2025-03-06,46.44,Completed
ORD04262,BR003,2025-03-06,95.07,Completed
ORD06230,BR003,2025-03-06,64.93,Completed
ORD06407,BR004,2025-03-06,17.26,Completed
ORD00843,BR003,2025-03-07,11.28,Completed
ORD01261,BR003,2025-03-07,16.26,Completed
ORD01636,BR004,2025-03-07,97.29,Completed
ORD03603,BR004,2025-03-07,69.66,Completed
ORD04566,BR001,2025-03-07,72.71,Completed
ORD05631,BR002,2025-03-07,20.38,Completed
ORD06185,BR002,2025-03-07,37.34,Completed
ORD06280,BR002,2025-03-07,63.36,Completed
ORD00140,BR001,2025-03-08,20.22,Completed
ORD00468,BR002,2025-03-08,20.62,Completed
ORD01400,BR004,2025-03-08,60.12,Completed
ORD02013,BR002,2025-03-08,53.42,Completed
ORD02394,BR003,2025-03-08,32.94,Completed
ORD02427,BR002,2025-03-08,127.68,Completed
ORD02542,BR002,2025-03-08,26.28,Completed
ORD02791,BR003,2025-03-08,30.88,Completed
ORD03475,BR002,2025-03-08,13.73,Completed
ORD04558,BR004,2025-03-08,60.63,Completed
ORD05960,BR003,2025-03-08,30.8,Completed
ORD06075,BR003,2025-03-08,19.2,Completed
ORD00951,BR002,2025-03-09,41.91,Completed
ORD01951,BR004,2025-03-09,102.0,Completed
ORD02077,BR002,2025-03-09,11.28,Completed
ORD03234,BR002,2025-03-09,38.11,Completed
ORD03300,BR004,2025-03-09,24.98,Completed
ORD03305,BR004,2025-03-09,37.4,Completed
ORD03360,BR002,2025-03-09,14.3,Completed
ORD04171,BR002,2025-03-09,25.98,Completed
ORD05357,BR004,2025-03-09,51.54,Completed
ORD06651,BR001,2025-03-09,65.44,Completed
ORD06792,BR003,2025-03-09,39.81,Completed
ORD06900,BR004,2025-03-09,38.38,Completed
ORD01250,BR003,2025-03-10,22.0,Completed
ORD01271,BR003,2025-03-10,45.23,Completed
ORD01967,BR004,2025-03-10,23.28,Completed
ORD02350,BR002,2025-03-10,19.8,Completed
ORD03355,BR003,2025-03-10,6.74,Completed
ORD03634,BR002,2025-03-10,23.36,Completed
ORD04315,BR003,2025-03-10,47.16,Completed
ORD04544,BR004,2025-03-10,34.71,Completed
ORD04739,BR001,2025-03-10,69.14,Completed
ORD04887,BR001,2025-03-10,55.81,Completed
ORD06392,BR002,2025-03-10,59.06,Completed
ORD06949,BR003,2025-03-10,47.47,Completed
ORD00326,BR004,2025-03-11,36.66,Completed
ORD00767,BR001,2025-03-11,55.47,Completed
ORD00871,BR001,2025-03-11,23.11,Completed
ORD02016,BR003,2025-03-11,49.41,Completed
ORD03488,BR001,2025-03-11,60.24,Completed
ORD03744,BR002,2025-03-11,37.09,Completed
ORD04648,BR003,2025-03-11,23.22,Completed
ORD05246,BR004,2025-03-11,20.22,Completed
ORD05932,BR001,2025-03-11,46.22,Completed
ORD06535,BR001,2025-03-11,22.04,Completed
ORD01489,BR002,2025-03-12,42.38,Completed
ORD01513,BR001,2025-03-12,33.9,Completed
ORD01754,BR004,2025-03-12,18.43,Completed
ORD01857,BR003,2025-03-12,17.77,Completed
ORD02280,BR004,2025-03-12,40.25,Completed
ORD02689,BR003,2025-03-12,109.16,Completed
ORD04451,BR004,2025-03-12,35.61,Completed
ORD05287,BR004,2025-03-12,56.1,Completed
ORD06240,BR001,2025-03-12,34.09,Completed
ORD00509,BR001,2025-03-13,43.52,Completed
ORD01388,BR001,2025-03-13,36.66,Completed
ORD01581,BR004,2025-03-13,32.63,Completed
ORD02699,BR001,2025-03-13,116.97,Completed
ORD02731,BR001,2025-03-13,10.84,Completed
ORD03342,BR001,2025-03-13,84.92,Completed
ORD03777,BR002,2025-03-13,30.93,Completed
ORD03957,BR003,2025-03-13,40.78,Completed
ORD04045,BR001,2025-03-13,23.28,Completed
ORD04987,BR001,2025-03-13,84.82,Completed
ORD05451,BR002,2025-03-13,11.87,Completed
ORD05453,BR003,2025-03-13,23.48,Completed
ORD06099,BR003,2025-03-13,35.54,Completed
ORD00388,BR003,2025-03-14,86.16,Completed
ORD01280,BR002,2025-03-14,24.42,Completed
ORD01887,BR001,2025-03-14,50.13,Completed
ORD03164,BR003,2025-03-14,52.56,Completed
ORD03617,BR003,2025-03-14,20.39,Completed
ORD04264,BR003,2025-03-14,33.93,Completed
ORD06522,BR004,2025-03-14,21.03,Completed
ORD06906,BR001,2025-03-14,23.7,Completed
ORD00368,BR003,2025-03-15,46.85,Completed
ORD00531,BR001,2025-03-15,65.58,Completed
ORD01291,BR001,2025-03-15,25.29,Completed
ORD01438,BR004,2025-03-15,46.62,Completed
ORD01460,BR002,2025-03-15,23.36,Completed
ORD02536,BR001,2025-03-15,41.6,Completed
ORD03183,BR001,2025-03-15,23.52,Completed
ORD04049,BR002,2025-03-15,116.13,Completed
ORD05787,BR003,2025-03-15,43.4,Completed
ORD00031,BR002,2025-03-16,88.68,Completed
ORD00060,BR002,2025-03-16,65.28,Completed
ORD00519,BR004,2025-03-16,27.46,Completed
ORD00751,BR003,2025-03-16,92.22,Completed
ORD00953,BR004,2025-03-16,31.44,Completed
ORD01232,BR004,2025-03-16,80.32,Completed
ORD02243,BR001,2025-03-16,105.33,Completed
ORD02249,BR001,2025-03-16,7.84,Completed
ORD02830,BR004,2025-03-16,86.22,Completed
ORD03296,BR002,2025-03-16,32.18,Completed
ORD03397,BR002,2025-03-16,22.8,Completed
ORD03445,BR002,2025-03-16,33.9,Completed
ORD04154,BR003,2025-03-16,51.42,Completed
ORD05577,BR002,2025-03-16,62.4,Completed
ORD06183,BR003,2025-03-16,37.52,Completed
ORD06349,BR002,2025-03-16,23.74,Completed
ORD06801,BR003,2025-03-16,46.22,Completed
ORD00369,BR003,2025-03-17,13.97,Completed
ORD01038,BR001,2025-03-17,60.76,Completed
ORD02867,BR001,2025-03-17,20.58,Completed
ORD04141,BR003,2025-03-17,9.9,Completed
ORD05020,BR001,2025-03-17,39.57,Completed
ORD05352,BR002,2025-03-17,45.78,Completed
ORD05640,BR003,2025-03-17,86.04,Completed
ORD05748,BR004,2025-03-17,24.57,Completed
ORD06728,BR004,2025-03-17,63.57,Completed
ORD06769,BR001,2025-03-17,18.15,Completed
ORD06983,BR001,2025-03-17,9.9,Completed
ORD00026,BR003,2025-03-18,11.28,Completed
ORD00222,BR004,2025-03-18,18.7,Completed
ORD00912,BR001,2025-03-18,56.86,Completed
ORD01269,BR001,2025-03-18,58.69,Completed
ORD01452,BR004,2025-03-18,23.22,Completed
ORD01853,BR002,2025-03-18,15.68,Completed
ORD02662,BR003,2025-03-18,13.5,Completed
ORD02891,BR003,2025-03-18,30.93,Completed
ORD03597,BR002,2025-03-18,48.03,Completed
ORD03861,BR004,2025-03-18,27.94,Completed
ORD03967,BR002,2025-03-18,124.26,Completed
ORD04137,BR003,2025-03-18,37.0,Completed
ORD04594,BR004,2025-03-18,105.0,Completed
ORD05770,BR001,2025-03-18,51.8,Completed
ORD06957,BR003,2025-03-18,35.2,Completed
ORD00102,BR001,2025-03-19,62.4,Completed
ORD00243,BR003,2025-03-19,110.28,Completed
ORD00286,BR002,2025-03-19,44.55,Completed
ORD00548,BR001,2025-03-19,62.4,Completed
ORD03548,BR003,2025-03-19,90.72,Completed
ORD05586,BR003,2025-03-19,13.73,Completed
ORD06907,BR004,2025-03-19,29.44,Completed
ORD00955,BR002,2025-03-20,52.05,Completed
ORD01098,BR002,2025-03-20,46.62,Completed
ORD01173,BR003,2025-03-20,15.09,Completed
ORD01486,BR003,2025-03-20,8.63,Completed
ORD02162,BR001,2025-03-20,44.08,Completed
ORD02286,BR003,2025-03-20,75.24,Completed
ORD02475,BR003,2025-03-20,73.31,Completed
ORD03024,BR002,2025-03-20,63.57,Completed
ORD03477,BR003,2025-03-20,45.6,Completed
ORD03752,BR004,2025-03-20,7.84,Completed
ORD05053,BR004,2025-03-20,45.6,Completed
ORD00908,BR001,2025-03-21,41.91,Completed
ORD00917,BR004,2025-03-21,17.77,Completed
ORD01013,BR003,2025-03-21,69.06,Completed
ORD01322,BR003,2025-03-21,18.7,Completed
ORD01335,BR002,2025-03-21,21.21,Completed
ORD02111,BR004,2025-03-21,49.41,Completed
ORD02586,BR002,2025-03-21,65.28,Completed
ORD04605,BR003,2025-03-21,46.62,Completed
ORD04783,BR001,2025-03-21,5.03,Completed
ORD05939,BR003,2025-03-21,41.38,Completed
ORD05979,BR004,2025-03-21,13.5,Completed
ORD06394,BR004,2025-03-21,41.01,Completed
ORD06536,BR002,2025-03-21,35.61,Completed
ORD00204,BR002,2025-03-22,84.63,Completed
ORD00948,BR001,2025-03-22,45.6,Completed
ORD01687,BR001,2025-03-22,61.14,Completed
ORD03275,BR001,2025-03-22,62.86,Completed
ORD03374,BR001,2025-03-22,68.4,Completed
ORD03582,BR002,2025-03-22,58.4,Completed
ORD03690,BR002,2025-03-22,47.54,Completed
ORD03755,BR002,2025-03-22,46.22,Completed
ORD04139,BR001,2025-03-22,106.74,Completed
ORD04610,BR001,2025-03-22,13.14,Completed
ORD04640,BR003,2025-03-22,27.46,Completed
ORD05185,BR003,2025-03-22,25.01,Completed
ORD05233,BR001,2025-03-22,28.85,Completed
ORD05987,BR001,2025-03-22,36.5,Completed
ORD06084,BR004,2025-03-22,35.04,Completed
ORD06137,BR004,2025-03-22,12.1,Completed
ORD06352,BR003,2025-03-22,61.11,Completed
ORD00320,BR003,2025-03-23,79.26,Completed
ORD00474,BR001,2025-03-23,69.99,Completed
ORD01245,BR002,2025-03-23,39.82,Completed
ORD01326,BR004,2025-03-23,65.28,Completed
ORD01861,BR002,2025-03-23,26.28,Completed
ORD02327,BR002,2025-03-23,46.27,Completed
ORD02521,BR004,2025-03-23,62.4,Completed
ORD02740,BR002,2025-03-23,43.78,Completed
ORD04537,BR003,2025-03-23,40.48,Completed
ORD04806,BR002,2025-03-23,23.11,Completed
ORD04930,BR004,2025-03-23,56.5,Completed
ORD05850,BR003,2025-03-23,30.52,Completed
ORD06004,BR002,2025-03-23,20.38,Completed
ORD06381,BR004,2025-03-23,43.17,Completed
ORD06423,BR004,2025-03-23,29.53,Completed
ORD00620,BR002,2025-03-24,46.17,Completed
ORD01026,BR004,2025-03-24,52.44,Completed
ORD01078,BR003,2025-03-24,31.08,Completed
ORD01114,BR002,2025-03-24,24.48,Completed
ORD01178,BR004,2025-03-24,30.52,Completed
ORD02367,BR004,2025-03-24,22.04,Completed
ORD02458,BR001,2025-03-24,29.7,Completed
ORD02760,BR003,2025-03-24,64.62,Completed
ORD05091,BR003,2025-03-24,49.9,Completed
ORD05306,BR003,2025-03-24,65.16,Completed
ORD05366,BR004,2025-03-24,17.38,Completed
ORD06713,BR004,2025-03-24,38.88,Completed
ORD00191,BR002,2025-03-25,100.77,Completed
ORD00283,BR002,2025-03-25,14.3,Completed
ORD00327,BR002,2025-03-25,45.6,Completed
ORD01262,BR001,2025-03-25,19.23,Completed
ORD01832,BR004,2025-03-25,18.15,Completed
ORD03155,BR001,2025-03-25,36.86,Completed
ORD03699,BR001,2025-03-25,36.09,Completed
ORD03883,BR003,2025-03-25,122.64,Completed
ORD04459,BR002,2025-03-25,44.08,Completed
ORD05444,BR003,2025-03-25,43.52,Completed
ORD06631,BR004,2025-03-25,15.26,Completed
ORD06676,BR004,2025-03-25,57.37,Completed
ORD06821,BR001,2025-03-25,49.41,Completed
ORD06835,BR002,2025-03-25,59.22,Completed
ORD06966,BR002,2025-03-25,19.2,Completed
ORD00637,BR001,2025-03-26,88.63,Completed
ORD01032,BR002,2025-03-26,62.38,Completed
ORD01632,BR003,2025-03-26,5.42,Completed
ORD02216,BR001,2025-03-26,6.86,Completed
ORD02238,BR001,2025-03-26,58.87,Completed
ORD02992,BR002,2025-03-26,56.55,Completed
ORD03140,BR001,2025-03-26,22.04,Completed
ORD03346,BR003,2025-03-26,34.75,Completed
ORD03720,BR001,2025-03-26,91.51,Completed
ORD04560,BR001,2025-03-26,29.7,Completed
ORD05012,BR004,2025-03-26,30.93,Completed
ORD05412,BR004,2025-03-26,46.62,Completed
ORD05438,BR004,2025-03-26,47.16,Completed
ORD05441,BR002,2025-03-26,23.74,Completed
ORD02308,BR004,2025-03-27,34.36,Completed
ORD03012,BR002,2025-03-27,25.92,Completed
ORD03638,BR002,2025-03-27,19.8,Completed
ORD04396,BR002,2025-03-27,47.78,Completed
ORD04436,BR003,2025-03-27,59.82,Completed
ORD05537,BR004,2025-03-27,81.39,Completed
ORD06317,BR002,2025-03-27,33.46,Completed
ORD00901,BR002,2025-03-28,66.98,Completed
ORD00928,BR003,2025-03-28,38.88,Completed
ORD01406,BR001,2025-03-28,101.97,Completed
ORD01409,BR002,2025-03-28,15.09,Completed
ORD02060,BR003,2025-03-28,54.41,Completed
ORD04238,BR004,2025-03-28,23.11,Completed
ORD04621,BR001,2025-03-28,76.14,Completed
ORD04638,BR004,2025-03-28,33.93,Completed
ORD05249,BR001,2025-03-28,17.18,Completed
ORD05336,BR003,2025-03-28,33.19,Completed
ORD05992,BR003,2025-03-28,15.68,Completed
ORD06440,BR001,2025-03-28,68.4,Completed
ORD06608,BR001,2025-03-28,62.34,Completed
ORD00910,BR003,2025-03-29,103.59,Completed
ORD01747,BR002,2025-03-29,57.41,Completed
ORD01811,BR003,2025-03-29,21.45,Completed
ORD01919,BR001,2025-03-29,46.04,Completed
ORD02064,BR004,2025-03-29,33.93,Completed
ORD03002,BR003,2025-03-29,28.59,Completed
ORD03045,BR001,2025-03-29,49.36,Completed
ORD03142,BR002,2025-03-29,27.79,Completed
ORD03187,BR002,2025-03-29,15.54,Completed
ORD03404,BR004,2025-03-29,22.62,Completed
ORD04164,BR002,2025-03-29,22.62,Completed
ORD04215,BR004,2025-03-29,35.04,Completed
ORD04405,BR003,2025-03-29,59.8,Completed
ORD05073,BR001,2025-03-29,60.24,Completed
ORD05455,BR002,2025-03-29,25.14,Completed
ORD05555,BR001,2025-03-29,12.96,Completed
ORD00215,BR004,2025-03-30,46.39,Completed
ORD00247,BR004,2025-03-30,54.99,Completed
ORD00455,BR004,2025-03-30,22.8,Completed
ORD00860,BR002,2025-03-30,13.72,Completed
ORD00887,BR001,2025-03-30,11.31,Completed
ORD01288,BR004,2025-03-30,70.82,Completed
ORD01392,BR004,2025-03-30,46.39,Completed
ORD01669,BR004,2025-03-30,59.15,Completed
ORD02068,BR003,2025-03-30,24.2,Completed
ORD03064,BR001,2025-03-30,38.36,Completed
ORD04400,BR003,2025-03-30,47.94,Completed
ORD05158,BR002,2025-03-30,23.36,Completed
ORD05171,BR001,2025-03-30,33.7,Completed
ORD05289,BR003,2025-03-30,62.04,Completed
